id,state,rto,maker,count,car_brand_match
38577,Gujarat,KACHCHH,SARVODAY ENG WORKS,131,
38585,Gujarat,KACHCHH,SCOOTERS INDIA LTD,467,
38605,Gujarat,KACHCHH,SHRI MOMAY ENGINEERING WORKS,17,
38609,Gujarat,KACHCHH,SHRI RAMDOOT TRAILOR,7,
38613,Gujarat,KACHCHH,SHYAM DIESELS PVT LTD,37,
38624,Gujarat,KACHCHH,STANDARD COMPANY LTD.,4,
38625,Gujarat,KACHCHH,STANDARD CORPORATION INDIA LTD,34,
38633,Gujarat,KACHCHH,SWADESH MOTORS AND TRACTORS LTD,3,
38634,Gujarat,KACHCHH,SWARAJ AUTOMOTIVES LTD,51,
38635,Gujarat,KACHCHH,SWASTIK ENGINEERING WORKS,4,
38636,Gujarat,KACHCHH,TAFE LIMITED,7458,
38641,Gujarat,KACHCHH,TATA MOTORS LTD,72431,Tata
38645,Gujarat,KACHCHH,TELCO LTD,77,
38649,Gujarat,KACHCHH,TIL LIMITED,65,
38654,Gujarat,KACHCHH,TOYOTA MATERIAL HANDLING INDIA PVT LTD,21,Toyota
38669,Gujarat,KACHCHH,VIBGYOR  VEHICLES LIMITED,6,
38670,Gujarat,KACHCHH,VICTORY ELECTRIC VEHICLES INTERNATIONAL LTD,4,
38674,Gujarat,KACHCHH,VIKRAM AUTO LTD,4,
38684,Gujarat,KACHCHH,VOLVO CE INDIA PRIVATE LIMITED,68,Volvo
38687,Gujarat,KACHCHH,WARDWIZARD INNOVATIONS & MOBILITY LIMITED,144,
38688,Gujarat,KACHCHH,WILLYS INDIA LTD,8,
38693,Gujarat,KACHCHH,XUZHOU CONSTRUCTION MACHINERY MANUFACTURING (IND),5,
38708,Gujarat,KACHCHH EAST,ASHOK LEYLAND LTD,7772,
38710,Gujarat,KACHCHH EAST,ATUL AUTO LTD,648,
38716,Gujarat,KACHCHH EAST,BMW INDIA PVT LTD,119,BMW
38717,Gujarat,KACHCHH EAST,BULL MACHINES PVT LTD,38,
38718,Gujarat,KACHCHH EAST,BYD INDIA PRIVATE LIMITED,7,
38721,Gujarat,KACHCHH EAST,CARGOTEC INDIA PVT LTD,3,
38729,Gujarat,KACHCHH EAST,DOOSAN BOBCAT INDIA PVT LTD,5,
38731,Gujarat,KACHCHH EAST,EICHER MOTORS LTD,35,
38739,Gujarat,KACHCHH EAST,FORCE MOTORS LIMITED,309,
38741,Gujarat,KACHCHH EAST,GENERAL MOTORS INDIA PVT LTD,186,
38747,Gujarat,KACHCHH EAST,H-D MOTOR COMPANY INDIA PVT LTD,8,
38754,Gujarat,KACHCHH EAST,HONGHUA INTER CO LTD,3,
38758,Gujarat,KACHCHH EAST,INDITAL CONSTRUCTION MACHINERY,5,
38766,Gujarat,KACHCHH EAST,JAY BHAGWATI AGRO INDUSTRIES,6,
38767,Gujarat,KACHCHH EAST,JCB INDIA LIMITED,1009,
38770,Gujarat,KACHCHH EAST,JOHN DEERE INDIA  PVT LTD(TRACTOR DEVISION),807,
38772,Gujarat,KACHCHH EAST,JSW MG MOTOR INDIA PVT LTD,292,MG
38773,Gujarat,KACHCHH EAST,JY RAM AUTO ENGINEERING PVT LTD,10,
38775,Gujarat,KACHCHH EAST,KIA INDIA PRIVATE LIMITED,2451,Kia
38777,Gujarat,KACHCHH EAST,KLB KOMAKI PVT LTD,3,
38782,Gujarat,KACHCHH EAST,LIEBHERR,6,
38785,Gujarat,KACHCHH EAST,L & T CASE EQUIPMENT PVT LTD,23,
38787,Gujarat,KACHCHH EAST,MAC INTERNATIONAL (IMPORTER: JHEV MOTORS PVT LTD),3,
38800,Gujarat,KACHCHH EAST,MARUTI SUZUKI INDIA LTD,19240,Maruti
38803,Gujarat,KACHCHH EAST,MECPOWER MOBILITY PVT. LTD.,4,
38808,Gujarat,KACHCHH EAST,NISSAN MOTOR INDIA PVT LTD,193,Nissan
38810,Gujarat,KACHCHH EAST,OLA ELECTRIC TECHNOLOGIES PVT LTD,1104,
38811,Gujarat,KACHCHH EAST,OTHERS,287,
38816,Gujarat,KACHCHH EAST,RENAULT INDIA PVT LTD,705,Renault
38817,Gujarat,KACHCHH EAST,REVOLT INTELLICORP PVT LTD,47,
38827,Gujarat,KACHCHH EAST,SML MAHINDRA LTD,31,Mahindra
38828,Gujarat,KACHCHH EAST,SOKUDO ELECTRIC INDIA PVT LTD,15,
38831,Gujarat,KACHCHH EAST,STELLANTIS INDIA PVT LTD,95,
38832,Gujarat,KACHCHH EAST,SUPERTECH EV LIMITED,3,
38834,Gujarat,KACHCHH EAST,SWARAJ AUTOMOTIVES LTD,3,
38844,Gujarat,KACHCHH EAST,TIL LTD,3,
38853,Gujarat,KACHCHH EAST,VINFAST AUTO INDIA PVT LTD,4,
38854,Gujarat,KACHCHH EAST,VMT INDUSTRIES,61,
38857,Gujarat,KACHCHH EAST,VOLTAS LIMITED,63,
38858,Gujarat,KACHCHH EAST,VOLVO AUTO INDIA PVT LTD,41,Volvo
38864,Gujarat,KACHCHH EAST,XCMG CONSTRUCTION MACHINERY CO. LTD.,3,
38866,Gujarat,KACHCHH EAST,XUZHOU CONSTRUCTION MACHINERY MANUFACTURING (IND),16,
38868,Gujarat,KHAMBHALIYA,AARTI AGRO INDUSTRIES,10,
38871,Gujarat,KHAMBHALIYA,ADICO ESCORTS AGRI EQUIPMENTS PVT. LTD.,793,
38872,Gujarat,KHAMBHALIYA,ADISHAKTI TRACTORS,18,
38875,Gujarat,KHAMBHALIYA,AGRO INDUSTRIES,80,
38879,Gujarat,KHAMBHALIYA,AKSHAR AGRO INDUSTRIES,6,
38882,Gujarat,KHAMBHALIYA,AMIT AGRICULTURE WO,7,
38884,Gujarat,KHAMBHALIYA,AMPERE VEHICLES PRIVATE LIMITED,77,
38888,Gujarat,KHAMBHALIYA,ARJUN INDUSTRIES,8,
38890,Gujarat,KHAMBHALIYA,ASSEMBLED,6,
38893,Gujarat,KHAMBHALIYA,ATITHI AUTOMOBILE,14,
38896,Gujarat,KHAMBHALIYA,BAJAJ AUTO LTD,12386,
38901,Gujarat,KHAMBHALIYA,BANSURI AUTO PVT. LTD.,27,
38903,Gujarat,KHAMBHALIYA,BHAGWATI KRISHI UDHYOG,4,
38920,Gujarat,KHAMBHALIYA,DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD,111,
38922,Gujarat,KHAMBHALIYA,DHARTI AGRICUTURE WORKS,6,
38929,Gujarat,KHAMBHALIYA,EICHER MOTORS LTD,136,
38931,Gujarat,KHAMBHALIYA,ESCORT JCB LTD,12,
38933,Gujarat,KHAMBHALIYA,ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP),1427,
38938,Gujarat,KHAMBHALIYA,"FARMER TRACTOR, METODA G.I.D.C.",17,
38941,Gujarat,KHAMBHALIYA,GAYATRI AGRO INDUSTRIES,5,
38942,Gujarat,KHAMBHALIYA,GEETA ENGINEERING CO,7,
38946,Gujarat,KHAMBHALIYA,GREAVES ELECTRIC MOBILITY LTD,3,
38947,Gujarat,KHAMBHALIYA,GROMAX AGRI EQUIPMENT LTD,177,
38954,Gujarat,KHAMBHALIYA,HINDUSTAN MOTOR CORPORATION,4,
38960,Gujarat,KHAMBHALIYA,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,38378,Honda
38976,Gujarat,KHAMBHALIYA,JAY BHAGWATI AGRO INDUSTRIES,3,
38978,Gujarat,KHAMBHALIYA,JAY KHODIYAR ENGINEERING WORKS,6,
38990,Gujarat,KHAMBHALIYA,KHODIYAR AGRO INDUSTRIES,93,
38991,Gujarat,KHAMBHALIYA,KHODIYAR TRADERS,3,
38992,Gujarat,KHAMBHALIYA,KIA INDIA PRIVATE LIMITED,1103,Kia
38994,Gujarat,KHAMBHALIYA,KION INDIA PVT LTD,26,
39000,Gujarat,KHAMBHALIYA,KOMATSU INDIA PRIVATE LIMITED,4,
39004,Gujarat,KHAMBHALIYA,KTM MOTORRAD AG,3,
39022,Gujarat,KHAMBHALIYA,MAHINDRA RENAULT PVT.LTD.,5,Mahindra
39023,Gujarat,KHAMBHALIYA,MAHINDRA TWO WHEELERS LTD,220,Mahindra
39024,Gujarat,KHAMBHALIYA,MAN TRUCKS INDIA PVT. LTD.,5,
39029,Gujarat,KHAMBHALIYA,MATTER MOTOR WORKS PVT LTD,3,
39043,Gujarat,KHAMBHALIYA,OM INDUSTRIES,24,
39045,Gujarat,KHAMBHALIYA,PARAS AGRO PRODUCTS,4,
39051,Gujarat,KHAMBHALIYA,POONAM AGRO INDUSTRIES,4,
39055,Gujarat,KHAMBHALIYA,PREET TRACTORS PVT LTD,9,
39058,Gujarat,KHAMBHALIYA,RADHIKA INDUSTRIES,19,
39059,Gujarat,KHAMBHALIYA,RAGHAV TRACTOR,17,
39061,Gujarat,KHAMBHALIYA,RAJ AGRO INDUSTRIES,78,
39063,Gujarat,KHAMBHALIYA,RAJ AUTOMOTIVE,3,
39068,Gujarat,KHAMBHALIYA,RAJSHAKTI AGRO IND,15,
39085,Gujarat,KHAMBHALIYA,"SHIV AGRO ,AGENCY",8,
39090,Gujarat,KHAMBHALIYA,SHREE KHODAL AGRO INDUSTRIES,6,
39102,Gujarat,KHAMBHALIYA,SHRI RAM INDUSTRIES,4,
39103,Gujarat,KHAMBHALIYA,SHRI SHYAM AGROTECH,65,
39104,Gujarat,KHAMBHALIYA,SHRI SHYAM DIESEL PVT LTD,23,
39110,Gujarat,KHAMBHALIYA,SHYAM ENGINEERING WORKS,6,
39112,Gujarat,KHAMBHALIYA,SKODA AUTO INDIA PVT LTD,187,Skoda
39118,Gujarat,KHAMBHALIYA,SOORAJ AUTOMOBILES LTD.,4,
39124,Gujarat,KHAMBHALIYA,STELLANTIS INDIA PVT LTD,96,
39126,Gujarat,KHAMBHALIYA,TAFE LIMITED,2927,
39129,Gujarat,KHAMBHALIYA,TATA MOTORS LTD,5898,Tata
39133,Gujarat,KHAMBHALIYA,TEREX CORPORATION,6,
39138,Gujarat,KHAMBHALIYA,TRISHUL TRACTORS PVT. LTD.,12,
39140,Gujarat,KHAMBHALIYA,UMA AGRO INDUSTRIES,3,
39143,Gujarat,KHAMBHALIYA,VAIBHAV AUTO INDUSHRIES,252,
39146,Gujarat,KHAMBHALIYA,VE COMMERCIAL VEHICLES LTD,268,
39154,Gujarat,KHAMBHALIYA,VOLVO AUTO INDIA PVT LTD,4,Volvo
39156,Gujarat,KHAMBHALIYA,VOLVO GROUP INDIA PVT LTD,12,Volvo
39160,Gujarat,KHAMBHALIYA,WIRTGEN INDIA PVT LTD,6,
39161,Gujarat,KHAMBHALIYA,YC ELECTRIC VEHICLE,5,
39170,Gujarat,KHEDA,AJANTA  AGRO,24,
39175,Gujarat,KHEDA,AMBICA TRAILER WELD WORKS,166,
39176,Gujarat,KHEDA,AMBICA TROLLEY WORKS,4,
39179,Gujarat,KHEDA,AMPERE VEHICLES PRIVATE LIMITED,196,
39180,Gujarat,KHEDA,AMW MOTORS LIMITED,51,
39187,Gujarat,KHEDA,AVL ELECTRIC VEHICLES PVT LTD,3,
39190,Gujarat,KHEDA,BAJAJ TEMPO LIMITED,85,
39206,Gujarat,KHEDA,CNH INDUSTRIAL (INDIA) PVT LTD,1327,
39210,Gujarat,KHEDA,DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD,209,
39211,Gujarat,KHEDA,DILLI ELECTRIC AUTO PVT LTD,6,
39223,Gujarat,KHEDA,ESCORTS AUTOMOTIVE LTD,17,
39236,Gujarat,KHEDA,GODREJ AND BOYCE MFG CO LTD,17,
39238,Gujarat,KHEDA,GRANT AGRO INDUSTRIES,5,
39240,Gujarat,KHEDA,GREAVES INDIA PVT LTD,3,
39243,Gujarat,KHEDA,GURU NANAK AGRI WORKS,10,
39244,Gujarat,KHEDA,H-D MOTOR COMPANY INDIA PVT LTD,28,
39248,Gujarat,KHEDA,HERO MOTOCORP LTD,171759,
39251,Gujarat,KHEDA,HMT LIMITED,67,
39259,Gujarat,KHEDA,INDIA YAMAHA MOTOR PVT LTD,7757,
39266,Gujarat,KHEDA,JAY AGRO INDUSTRIES,19,
39271,Gujarat,KHEDA,JOHN DEERE INDIA PVT LTD(CROP SOLUTION DIV),10,
39273,Gujarat,KHEDA,J. S. AUTO (P) LTD,20,
39275,Gujarat,KHEDA,KAINING (HONGKONG) (IMPORTER: COMPTECH MOTOCORP),4,
39283,Gujarat,KHEDA,KISSNA ENGG WORKS,3,
39284,Gujarat,KHEDA,K.S. AGRICULTURAL INDUSTRIES PVT. LTD,5,
39298,Gujarat,KHEDA,MAHINDRA & MAHINDRA LIMITED,14126,Mahindra
39309,Gujarat,KHEDA,MAN TRUCKS INDIA PVT. LTD.,17,
39319,Gujarat,KHEDA,NEW HOLLAND CONSTRUCTION EQUIPMENT(I) PVT.LTD.,11,
39323,Gujarat,KHEDA,OLA ELECTRIC TECHNOLOGIES PVT LTD,1303,
39326,Gujarat,KHEDA,PAL DIESAL PVT LTD,14,
39327,Gujarat,KHEDA,PAL PEUGEOT LTD,3,
39330,Gujarat,KHEDA,PREET AGRO INDUSTRIES PVT LTD,11,
39334,Gujarat,KHEDA,PUNJAB AGRO IMPLEMENTS INDUSTRIES,4,
39336,Gujarat,KHEDA,PUNJAB TRACTORS LIMITED,1584,
39339,Gujarat,KHEDA,RAJDHANI AGRO INDUSTRIES,8,
39354,Gujarat,KHEDA,STANDARD COMBINES PVT LTD,18,
39357,Gujarat,KHEDA,SUZUKI MOTORCYCLE INDIA PVT LTD,15384,Maruti
39360,Gujarat,KHEDA,TAFE LIMITED,7071,
39370,Gujarat,KHEDA,TIRTH HYGIENE TECHNOLOGY PVT LTD,14,
39371,Gujarat,KHEDA,TORK MOTORS PVT LTD,6,
39374,Gujarat,KHEDA,TRACLAXX TRACTORS PVT.LTD,5,
39387,Gujarat,KHEDA,VOLTAS LIMITED,6,
39393,Gujarat,KHEDA,WARDWIZARD INNOVATIONS & MOBILITY LIMITED,40,
39394,Gujarat,KHEDA,WILLYS INDIA LTD,3,
39399,Gujarat,LUNAVADA,ADICO ESCORTS AGRI EQUIPMENTS PVT. LTD.,72,
39404,Gujarat,LUNAVADA,AMPERE VEHICLES PRIVATE LIMITED,6,
39405,Gujarat,LUNAVADA,ASHOK LEYLAND LTD,496,
39410,Gujarat,LUNAVADA,BAJAJ TEMPO LIMITED,9,
39413,Gujarat,LUNAVADA,BMW INDIA PVT LTD,51,BMW
39419,Gujarat,LUNAVADA,CLASSIC LEGENDS PVT LTD,43,
39420,Gujarat,LUNAVADA,CNH INDUSTRIAL (INDIA) PVT LTD,398,
39424,Gujarat,LUNAVADA,EICHER MOTORS LTD,160,
39447,Gujarat,LUNAVADA,INDO FARM EQUIPMENT LIMITED,11,
39463,Gujarat,LUNAVADA,LML LIMITED,4,
39464,Gujarat,LUNAVADA,LOCAL TRAILER MANUFACTURER,41,
39478,Gujarat,LUNAVADA,MARUTI SUZUKI INDIA LTD,20523,Maruti
39481,Gujarat,LUNAVADA,NEW HOLLAND FIAT INDIA PVT. LTD.,3,Fiat
39486,Gujarat,LUNAVADA,PANCHAL ENG WORKS,4,
39492,Gujarat,LUNAVADA,PUR ENERGY PVT LTD,9,
39497,Gujarat,LUNAVADA,SAME DEUTZ - FAHR INDIA (P) LTD.,36,
39499,Gujarat,LUNAVADA,SHRI SAI  AGRI.WORKS,5,
39509,Gujarat,LUNAVADA,SUZUKI MOTORCYCLE INDIA PVT LTD,2390,Maruti
39517,Gujarat,LUNAVADA,VE COMMERCIAL VEHICLES LTD,190,
39520,Gujarat,LUNAVADA,VOLKSWAGEN INDIA PVT LTD,69,Volkswagen
39531,Gujarat,MEHSANA,AGRO INDUSTRIES,5,
39533,Gujarat,MEHSANA,AJAX FIORI ENGINEERING PVT LTD,18,
39542,Gujarat,MEHSANA,AMMANN INDIA PVT LTD,36,
39543,Gujarat,MEHSANA,AMO MOBILITY SOLUTIONS PVT LTD,11,
39548,Gujarat,MEHSANA,ANNAPURNA INDUSTRIES,5,
39550,Gujarat,MEHSANA,APOLLO CARMIX EQUIPMENTS PVT LTD,25,
39563,Gujarat,MEHSANA,BANSURI AUTO PVT. LTD.,35,
39567,Gujarat,MEHSANA,BENLING INDIA ENERGY AND TECHNOLOGY PVT LTD,52,
39570,Gujarat,MEHSANA,BHARAT IND VIJ,4,
39571,Gujarat,MEHSANA,BHARTI AGRICULTURE LTD,5,
39572,Gujarat,MEHSANA,BHAWANI INDUSTRIES,5,
39579,Gujarat,MEHSANA,BYD INDIA PRIVATE LIMITED,13,
39587,Gujarat,MEHSANA,CLASSIC LEGENDS PVT LTD,219,
39588,Gujarat,MEHSANA,C M OVERSEAS,8,
39591,Gujarat,MEHSANA,DAEWOO MOTORS INDIA LTD,24,
39594,Gujarat,MEHSANA,DHARTI AGRICUTURE WORKS,32,
39602,Gujarat,MEHSANA,EICHER TRACTORS,1487,
39605,Gujarat,MEHSANA,ELECTROTHERM (I) LIMITED,11,
39608,Gujarat,MEHSANA,ESCORTS AUTOMOTIVE LTD,8,
39609,Gujarat,MEHSANA,ESCORTS CONSTRUCTION EQUIPMENT LTD,522,
39621,Gujarat,MEHSANA,GAJANAND AGRO INDUSTRIES,5,
39631,Gujarat,MEHSANA,GODREJ AND BOYCE MFG CO LTD,33,
39636,Gujarat,MEHSANA,GROMAX AGRI EQUIPMENT LTD,24,
39639,Gujarat,MEHSANA,HARESH STEEL AGRO INDUSTRIES,24,
39656,Gujarat,MEHSANA,INDIAN AGRO INDUSTRIES,24,
39657,Gujarat,MEHSANA,INDIA YAMAHA MOTOR PVT LTD,5749,
39658,Gujarat,MEHSANA,INDO FARM EQUIPMENT LIMITED,127,
39664,Gujarat,MEHSANA,ISUZU MOTORS INDIA PVT LTD,199,Isuzu
39670,Gujarat,MEHSANA,JAYSHRI AGRICULTURE,12,
39676,Gujarat,MEHSANA,JCBL LIMITED,3,
39680,Gujarat,MEHSANA,J J TRAILERS,11,
39686,Gujarat,MEHSANA,KALYAN MOTORS COMP LTD,5,
39687,Gujarat,MEHSANA,KAMAZ VECTRA MOTORS LTD.,17,
39689,Gujarat,MEHSANA,KANDA MOTORS PVT LTD,4,
39696,Gujarat,MEHSANA,KHODIYAR INDU.NAROL,3,
39697,Gujarat,MEHSANA,KHODIYAR VIJAY ENGI WORKS,6,
39699,Gujarat,MEHSANA,KINETIC GREEN ENERGY & POWER SOLUTIONS LTD,3,
39705,Gujarat,MEHSANA,KLB KOMAKI PVT LTD,5,
39709,Gujarat,MEHSANA,KRISHNA AGRO INDUSTRIES,4,
39712,Gujarat,MEHSANA,LAMBRETTA MOTORCYCLES AND SCOOTERS,4,
39725,Gujarat,MEHSANA,MAHINDRA ELECTRIC MOBILITY LIMITED,64,Mahindra
39727,Gujarat,MEHSANA,MAHINDRA LAST MILE MOBILITY LTD,101,Mahindra
39732,Gujarat,MEHSANA,MAHINDRA RENAULT PVT.LTD.,42,Mahindra
39733,Gujarat,MEHSANA,MAHINDRA TWO WHEELERS LTD,1759,Mahindra
39743,Gujarat,MEHSANA,MARUTI INDUSTRIES,277,Maruti
39754,Gujarat,MEHSANA,MITSUBISHI MOTORS CORPORATION,5,Mitsubishi
39755,Gujarat,MEHSANA,MONTO MOTORS LTD.,5,
39756,Gujarat,MEHSANA,MRUGYA AGRO INDUSTRIES,5,
39772,Gujarat,MEHSANA,PANKAJ ENGINEERING WORKS,4,
39777,Gujarat,MEHSANA,PORSCHE AG,3,
39783,Gujarat,MEHSANA,PREMIER LTD,4,
39784,Gujarat,MEHSANA,PUNJAB AGRICULTURE WORKS,6,
39795,Gujarat,MEHSANA,SAGAR INDUSTRIES,7,
39796,Gujarat,MEHSANA,SAHYOG INDUSTRIES,9,
39797,Gujarat,MEHSANA,SAME DEUTZ - FAHR INDIA (P) LTD.,107,
39799,Gujarat,MEHSANA,SANY INDIA,6,
39804,Gujarat,MEHSANA,SEVAK TRAILOR,9,
39808,Gujarat,MEHSANA,SHAKTIMAN AGRO,24,
39815,Gujarat,MEHSANA,SHIV SHAKTI INDUSTRIES,203,
39821,Gujarat,MEHSANA,SHRI NAMO ELECTRIC AUTOMOTIVE,3,
39830,Gujarat,MEHSANA,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,1122,Volkswagen
39832,Gujarat,MEHSANA,SONALIKA INTERNATIONAL TRACTORS LIMITED,7,
39833,Gujarat,MEHSANA,SONAL INDUSTRIES,8,
39841,Gujarat,MEHSANA,SWARAJ AUTOMOTIVES LTD,17,
39845,Gujarat,MEHSANA,TATA HITACHI CONSTRUCTION MACHINERY COMP. PVT LTD,16,Tata
39856,Gujarat,MEHSANA,TOYOTA KIRLOSKAR MOTOR PVT LTD,6419,Toyota
39857,Gujarat,MEHSANA,TOYOTA MATERIAL HANDLING INDIA PVT LTD,27,Toyota
39858,Gujarat,MEHSANA,TRACLAXX TRACTORS PVT.LTD,3,
39862,Gujarat,MEHSANA,ULTRAVIOLETTE AUTOMOTIVE PVT LTD,3,
39864,Gujarat,MEHSANA,UM LOHIA TWO WHEELERS PVT LTD,21,
39873,Gujarat,MEHSANA,VIJAY AGRICULTURAL INDUSTRIES,4,
39874,Gujarat,MEHSANA,VIJAY TROLLY WORKS,13,
39887,Gujarat,MEHSANA,VOLVO GROUP INDIA PVT LTD,22,Volvo
39905,Gujarat,MODASA,ASHOK LEYLAND LTD,1294,
39910,Gujarat,MODASA,BAJAJ IMPLEMENTS PVT LTD,3,
39917,Gujarat,MODASA,CAPTAIN TRACTORS PVT. LTD.,103,
39931,Gujarat,MODASA,ESCORTS KUBOTA LIMITED (CONSTRUCTION EQUIPMENT),19,
39936,Gujarat,MODASA,FORD INDIA PVT LTD,555,Ford
39938,Gujarat,MODASA,GROMAX AGRI EQUIPMENT LTD,18,
39944,Gujarat,MODASA,HONDA CARS INDIA LTD,10076,Honda
39952,Gujarat,MODASA,INTERNATIONAL TRACTORS LIMITED,1906,
39961,Gujarat,MODASA,KHEDUT AGRO FABS,3,
39966,Gujarat,MODASA,LML LIMITED,5,
39970,Gujarat,MODASA,MAC AUTO INDIA,31,
39977,Gujarat,MODASA,MAHINDRA RENAULT PVT.LTD.,7,Mahindra
39984,Gujarat,MODASA,MARUTI UDYOG LTD,534,Maruti
39989,Gujarat,MODASA,NEW HOLLAND FIAT INDIA PVT. LTD.,4,Fiat
39995,Gujarat,MODASA,PORSCHE AG GERMANY,6,
39996,Gujarat,MODASA,PREET TRACTORS PVT LTD,11,
51001,Haryana,"RTA, KARNAL",KARNAVATI AUTO LTD,5,
51007,Haryana,"RTA, KARNAL",KRANTI AUTOMOBILES LIMITED,1517,
51019,Haryana,"RTA, KARNAL",MAHTAB BODY MAKER,19,
51020,Haryana,"RTA, KARNAL",MANITA CITY MOTORS LLP,79,
51025,Haryana,"RTA, KARNAL",M.K. ENTERPRISES,12,
51029,Haryana,"RTA, KARNAL",NEW ARCANA INDIA,7,
51031,Haryana,"RTA, KARNAL",PACE AGRO PRIVATE LIMITED,3,
51033,Haryana,"RTA, KARNAL",PARAS INDUSTRIES,17,
51034,Haryana,"RTA, KARNAL",PARI METRO E RICKSHAW,87,
51035,Haryana,"RTA, KARNAL",PASHUPATI VEHICLE PVT. LTD.,22,
51042,Haryana,"RTA, KARNAL",SAHNIANAND E VEHICLES PVT LTD,10,
51043,Haryana,"RTA, KARNAL",SAKSHAM TECH AUTO,28,
51045,Haryana,"RTA, KARNAL",SEALION AUTOMOBILE PVT LTD,7,
51049,Haryana,"RTA, KARNAL",SHRI BARSANA E-VEHICLES PVT LTD,182,
51050,Haryana,"RTA, KARNAL",SHRI NAMO ELECTRIC AUTOMOTIVE,20,
51060,Haryana,"RTA, KARNAL",STAR BULL E MOTORS,62,
51065,Haryana,"RTA, KARNAL",TATA MOTORS LTD,14485,Tata
51066,Haryana,"RTA, KARNAL",TEREX CORPORATION,22,
51079,Haryana,"RTA, KARNAL",VANI ELECTRIC VEHICLES PVT LTD,141,
51082,Haryana,"RTA, KARNAL",VIMAL UNIVERSAL TRADE PVT LTD,4,
51084,Haryana,"RTA, KARNAL",VRINDA ENTERPRISES,65,
51095,Haryana,"RTA, KURUKSHETRA",ASHOK LEYLAND LTD,2299,
51102,Haryana,"RTA, KURUKSHETRA",BAJAJ IMPLEMENTS PVT. LTD,117,
51110,Haryana,"RTA, KURUKSHETRA",DAKSH INDUSTRY PVT LTD,16,
51122,Haryana,"RTA, KURUKSHETRA",FORCE MOTORS LIMITED,483,
51127,Haryana,"RTA, KURUKSHETRA",GOENKA ELECTRIC MOTOR VEHICLES PVT LTD,18,
51128,Haryana,"RTA, KURUKSHETRA",G.T TRADER,7,
51130,Haryana,"RTA, KURUKSHETRA",HERO MOTOCORP LTD,5,
51134,Haryana,"RTA, KURUKSHETRA",HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,3,Honda
51137,Haryana,"RTA, KURUKSHETRA",INDO FARM EQUIPMENT LIMITED,6,
51138,Haryana,"RTA, KURUKSHETRA",INGERSOLL RAND INDIA LTD.,13,
51140,Haryana,"RTA, KURUKSHETRA",INTERNATIONAL TRACTORS LIMITED,17,
51145,Haryana,"RTA, KURUKSHETRA",KAYAMEL MACHINE PRIVATE LTD,3,
51146,Haryana,"RTA, KURUKSHETRA",KERALA AUTOMOBILES LIMITED,9,
51148,Haryana,"RTA, KURUKSHETRA",KHALSAE-VEHICLES PVT LTD,22,
51152,Haryana,"RTA, KURUKSHETRA",KRANTI AUTOMOBILES LTD,62,
51153,Haryana,"RTA, KURUKSHETRA",KUKU AUTOMOTIVES,4,
51167,Haryana,"RTA, KURUKSHETRA",N0VA AUTOMOTIVE TECHNOLOGIES PVT. LTD,136,
51168,Haryana,"RTA, KURUKSHETRA",NAND ELECTRIC MOTOR VEHICLE PVT LTD,6,
51169,Haryana,"RTA, KURUKSHETRA",OLA ELECTRIC TECHNOLOGIES PVT LTD,16,
51174,Haryana,"RTA, KURUKSHETRA",PIAGGIO VEHICLES PVT LTD,497,
51176,Haryana,"RTA, KURUKSHETRA",ROYCE EV PVT LTD,45,
51177,Haryana,"RTA, KURUKSHETRA",SAERA ELECTRIC AUTO PVT LTD,42,
51182,Haryana,"RTA, KURUKSHETRA",SHIV OM INDIA,4,
51183,Haryana,"RTA, KURUKSHETRA",SHRI BARSANA E-VEHICLES PVT LTD,76,
51186,Haryana,"RTA, KURUKSHETRA",SOORAJ AUTOMOBILES LTD,11,
51188,Haryana,"RTA, KURUKSHETRA",STAR IGLOBAL AUTOMOTIVE PVT LTD,8,
51192,Haryana,"RTA, KURUKSHETRA",THUKRAL ELECTRIC BIKES PVT LTD,66,
51201,Haryana,"RTA, KURUKSHETRA",VE COMMERCIAL VEHICLES LTD,829,
51205,Haryana,"RTA, KURUKSHETRA",YC ELECTRIC VEHICLE,181,
51217,Haryana,"RTA, MOHINDERGARH",ATUL AUTO LTD,17,
51222,Haryana,"RTA, MOHINDERGARH",CATERPILLAR INDIA PRIVATE LIMITED,4,
51228,Haryana,"RTA, MOHINDERGARH",EICHER MOTORS LTD,127,
51241,Haryana,"RTA, MOHINDERGARH",INTERNATIONAL CARS & MOTORS LTD,3,
51247,Haryana,"RTA, MOHINDERGARH",KERALA AGRO MACHINERY CORPORATION LTD,3,
51256,Haryana,"RTA, MOHINDERGARH",MAHINDRA LAST MILE MOBILITY LTD,143,Mahindra
51272,Haryana,"RTA, MOHINDERGARH",SAKSHAM TRADING COMPANY,4,
51298,Haryana,"RTA, NUH",BAJAJ TEMPO LIMITED,9,
51300,Haryana,"RTA, NUH",BEML LIMITED,13,
51302,Haryana,"RTA, NUH",CASE NEW HOLLAND CONSTRUCTION EQUIPMENT(I) PVT LTD,19,
51309,Haryana,"RTA, NUH",EICHER MOTORS LTD,855,
